userId,movieId,rating
5cb3nWdZohhqQpddcwtZsQbGam93,410,3.0
5cb3nWdZohhqQpddcwtZsQbGam93,454,4.0
5cb3nWdZohhqQpddcwtZsQbGam93,457,3.0
5cb3nWdZohhqQpddcwtZsQbGam93,468,4.0
5cb3nWdZohhqQpddcwtZsQbGam93,474,2.0
5cb3nWdZohhqQpddcwtZsQbGam93,480,4.0
5cb3nWdZohhqQpddcwtZsQbGam93,485,3.0
5cb3nWdZohhqQpddcwtZsQbGam93,497,3.0
5cb3nWdZohhqQpddcwtZsQbGam93,500,4.0
5cb3nWdZohhqQpddcwtZsQbGam93,508,4.0
5cb3nWdZohhqQpddcwtZsQbGam93,509,4.0
5cb3nWdZohhqQpddcwtZsQbGam93,515,4.0
5cb3nWdZohhqQpddcwtZsQbGam93,527,4.0
5cb3nWdZohhqQpddcwtZsQbGam93,537,4.0
5cb3nWdZohhqQpddcwtZsQbGam93,539,3.0
5cb3nWdZohhqQpddcwtZsQbGam93,550,3.0
5cb3nWdZohhqQpddcwtZsQbGam93,551,5.0
5cb3nWdZohhqQpddcwtZsQbGam93,552,3.0
5cb3nWdZohhqQpddcwtZsQbGam93,585,5.0
5cb3nWdZohhqQpddcwtZsQbGam93,586,3.0
5cb3nWdZohhqQpddcwtZsQbGam93,587,3.0
5cb3nWdZohhqQpddcwtZsQbGam93,588,3.0
5cb3nWdZohhqQpddcwtZsQbGam93,589,5.0
5cb3nWdZohhqQpddcwtZsQbGam93,590,5.0
5cb3nWdZohhqQpddcwtZsQbGam93,592,5.0
5cb3nWdZohhqQpddcwtZsQbGam93,593,3.0
5cb3nWdZohhqQpddcwtZsQbGam93,616,3.0
5cb3nWdZohhqQpddcwtZsQbGam93,661,4.0
5cb3nWdZohhqQpddcwtZsQbGam93,720,4.0
CQP9c76gNlgURjdT26AwvYmMSRg2,60,3.0
CQP9c76gNlgURjdT26AwvYmMSRg2,110,4.0
CQP9c76gNlgURjdT26AwvYmMSRg2,247,3.5
CQP9c76gNlgURjdT26AwvYmMSRg2,267,3.0
CQP9c76gNlgURjdT26AwvYmMSRg2,296,4.5
CQP9c76gNlgURjdT26AwvYmMSRg2,318,5.0
CQP9c76gNlgURjdT26AwvYmMSRg2,355,2.5
CQP9c76gNlgURjdT26AwvYmMSRg2,356,5.0
CQP9c76gNlgURjdT26AwvYmMSRg2,377,2.5
CQP9c76gNlgURjdT26AwvYmMSRg2,527,3.0
CQP9c76gNlgURjdT26AwvYmMSRg2,588,3.0
CQP9c76gNlgURjdT26AwvYmMSRg2,592,3.0
CQP9c76gNlgURjdT26AwvYmMSRg2,593,3.0
CQP9c76gNlgURjdT26AwvYmMSRg2,595,2.0
CQP9c76gNlgURjdT26AwvYmMSRg2,736,3.5
CQP9c76gNlgURjdT26AwvYmMSRg2,778,4.0
CQP9c76gNlgURjdT26AwvYmMSRg2,866,3.0
CQP9c76gNlgURjdT26AwvYmMSRg2,1197,5.0
CQP9c76gNlgURjdT26AwvYmMSRg2,1210,3.0
CQP9c76gNlgURjdT26AwvYmMSRg2,1235,4.0
CQP9c76gNlgURjdT26AwvYmMSRg2,1271,3.0
CQP9c76gNlgURjdT26AwvYmMSRg2,1378,4.0
CQP9c76gNlgURjdT26AwvYmMSRg2,1580,3.5
CQP9c76gNlgURjdT26AwvYmMSRg2,1721,4.5
CQP9c76gNlgURjdT26AwvYmMSRg2,1884,4.0
CQP9c76gNlgURjdT26AwvYmMSRg2,2028,4.0
CQP9c76gNlgURjdT26AwvYmMSRg2,2318,4.0
CQP9c76gNlgURjdT26AwvYmMSRg2,2513,3.0
CQP9c76gNlgURjdT26AwvYmMSRg2,2694,3.0
CQP9c76gNlgURjdT26AwvYmMSRg2,2702,3.5
CQP9c76gNlgURjdT26AwvYmMSRg2,2716,3.0
CQP9c76gNlgURjdT26AwvYmMSRg2,2762,3.5
CQP9c76gNlgURjdT26AwvYmMSRg2,2841,4.0
CQP9c76gNlgURjdT26AwvYmMSRg2,2858,4.0
CQP9c76gNlgURjdT26AwvYmMSRg2,2959,5.0
CQP9c76gNlgURjdT26AwvYmMSRg2,3243,3.0
CQP9c76gNlgURjdT26AwvYmMSRg2,3510,4.0
CQP9c76gNlgURjdT26AwvYmMSRg2,3949,5.0
CQP9c76gNlgURjdT26AwvYmMSRg2,5349,3.0
CQP9c76gNlgURjdT26AwvYmMSRg2,5669,3.5
CQP9c76gNlgURjdT26AwvYmMSRg2,6377,3.0
CQP9c76gNlgURjdT26AwvYmMSRg2,7153,2.5
CQP9c76gNlgURjdT26AwvYmMSRg2,7361,3.0
CQP9c76gNlgURjdT26AwvYmMSRg2,8622,3.5
CQP9c76gNlgURjdT26AwvYmMSRg2,8636,3.0
CQP9c76gNlgURjdT26AwvYmMSRg2,27369,3.5
CQP9c76gNlgURjdT26AwvYmMSRg2,44191,3.5
CQP9c76gNlgURjdT26AwvYmMSRg2,48783,4.5
CQP9c76gNlgURjdT26AwvYmMSRg2,50068,4.5
CQP9c76gNlgURjdT26AwvYmMSRg2,58559,3.0
CQP9c76gNlgURjdT26AwvYmMSRg2,84236,4.0
5cb3nWdZohhqQpddcwtZsQbGam93,10,4.0
5cb3nWdZohhqQpddcwtZsQbGam93,34,5.0
5cb3nWdZohhqQpddcwtZsQbGam93,112,5.0
5cb3nWdZohhqQpddcwtZsQbGam93,141,5.0
5cb3nWdZohhqQpddcwtZsQbGam93,153,4.0
5cb3nWdZohhqQpddcwtZsQbGam93,173,3.0
5cb3nWdZohhqQpddcwtZsQbGam93,185,3.0
5cb3nWdZohhqQpddcwtZsQbGam93,260,5.0
5cb3nWdZohhqQpddcwtZsQbGam93,289,4.0
5cb3nWdZohhqQpddcwtZsQbGam93,296,5.0
5cb3nWdZohhqQpddcwtZsQbGam93,329,3.0
5cb3nWdZohhqQpddcwtZsQbGam93,349,5.0
5cb3nWdZohhqQpddcwtZsQbGam93,356,5.0
5cb3nWdZohhqQpddcwtZsQbGam93,357,5.0
5cb3nWdZohhqQpddcwtZsQbGam93,364,5.0
5cb3nWdZohhqQpddcwtZsQbGam93,367,4.0
5cb3nWdZohhqQpddcwtZsQbGam93,380,3.0
5cb3nWdZohhqQpddcwtZsQbGam93,410,3.0
5cb3nWdZohhqQpddcwtZsQbGam93,431,3.0
5cb3nWdZohhqQpddcwtZsQbGam93,434,4.0
5cb3nWdZohhqQpddcwtZsQbGam93,435,1.0
5cb3nWdZohhqQpddcwtZsQbGam93,440,4.0
5cb3nWdZohhqQpddcwtZsQbGam93,442,4.0
5cb3nWdZohhqQpddcwtZsQbGam93,464,4.0
5cb3nWdZohhqQpddcwtZsQbGam93,480,5.0
5cb3nWdZohhqQpddcwtZsQbGam93,541,5.0
5cb3nWdZohhqQpddcwtZsQbGam93,588,5.0
5cb3nWdZohhqQpddcwtZsQbGam93,589,5.0
5cb3nWdZohhqQpddcwtZsQbGam93,590,3.0
5cb3nWdZohhqQpddcwtZsQbGam93,594,5.0
5cb3nWdZohhqQpddcwtZsQbGam93,596,5.0
5cb3nWdZohhqQpddcwtZsQbGam93,610,4.0
5cb3nWdZohhqQpddcwtZsQbGam93,616,5.0
5cb3nWdZohhqQpddcwtZsQbGam93,858,5.0
5cb3nWdZohhqQpddcwtZsQbGam93,903,5.0
5cb3nWdZohhqQpddcwtZsQbGam93,910,4.0
5cb3nWdZohhqQpddcwtZsQbGam93,913,5.0
5cb3nWdZohhqQpddcwtZsQbGam93,919,5.0
5cb3nWdZohhqQpddcwtZsQbGam93,1011,4.0
5cb3nWdZohhqQpddcwtZsQbGam93,1016,4.0
5cb3nWdZohhqQpddcwtZsQbGam93,1022,5.0
5cb3nWdZohhqQpddcwtZsQbGam93,1028,5.0
5cb3nWdZohhqQpddcwtZsQbGam93,1030,5.0
5cb3nWdZohhqQpddcwtZsQbGam93,1031,5.0
5cb3nWdZohhqQpddcwtZsQbGam93,1032,5.0
5cb3nWdZohhqQpddcwtZsQbGam93,1033,5.0
5cb3nWdZohhqQpddcwtZsQbGam93,1036,5.0
5cb3nWdZohhqQpddcwtZsQbGam93,1073,5.0
5cb3nWdZohhqQpddcwtZsQbGam93,1079,5.0
5cb3nWdZohhqQpddcwtZsQbGam93,1089,5.0
5cb3nWdZohhqQpddcwtZsQbGam93,1097,5.0
5cb3nWdZohhqQpddcwtZsQbGam93,1125,5.0
5cb3nWdZohhqQpddcwtZsQbGam93,1127,5.0
5cb3nWdZohhqQpddcwtZsQbGam93,1136,5.0
5cb3nWdZohhqQpddcwtZsQbGam93,1194,5.0
5cb3nWdZohhqQpddcwtZsQbGam93,1196,5.0
5cb3nWdZohhqQpddcwtZsQbGam93,1197,5.0
5cb3nWdZohhqQpddcwtZsQbGam93,1198,5.0
5cb3nWdZohhqQpddcwtZsQbGam93,1200,5.0
5cb3nWdZohhqQpddcwtZsQbGam93,1206,5.0
5cb3nWdZohhqQpddcwtZsQbGam93,1208,5.0
5cb3nWdZohhqQpddcwtZsQbGam93,1210,5.0
5cb3nWdZohhqQpddcwtZsQbGam93,1213,5.0
5cb3nWdZohhqQpddcwtZsQbGam93,1214,5.0
5cb3nWdZohhqQpddcwtZsQbGam93,1219,5.0
5cb3nWdZohhqQpddcwtZsQbGam93,1220,5.0
5cb3nWdZohhqQpddcwtZsQbGam93,1222,5.0
5cb3nWdZohhqQpddcwtZsQbGam93,1225,5.0
5cb3nWdZohhqQpddcwtZsQbGam93,1230,5.0
5cb3nWdZohhqQpddcwtZsQbGam93,1240,5.0
5cb3nWdZohhqQpddcwtZsQbGam93,1243,5.0
5cb3nWdZohhqQpddcwtZsQbGam93,1257,5.0
5cb3nWdZohhqQpddcwtZsQbGam93,1258,5.0
5cb3nWdZohhqQpddcwtZsQbGam93,1259,4.0
5cb3nWdZohhqQpddcwtZsQbGam93,1265,5.0
5cb3nWdZohhqQpddcwtZsQbGam93,1270,5.0
5cb3nWdZohhqQpddcwtZsQbGam93,1278,5.0
5cb3nWdZohhqQpddcwtZsQbGam93,1282,5.0
5cb3nWdZohhqQpddcwtZsQbGam93,1285,4.0
5cb3nWdZohhqQpddcwtZsQbGam93,1288,5.0
5cb3nWdZohhqQpddcwtZsQbGam93,1291,5.0
5cb3nWdZohhqQpddcwtZsQbGam93,1298,4.0
5cb3nWdZohhqQpddcwtZsQbGam93,1307,4.0
5cb3nWdZohhqQpddcwtZsQbGam93,1332,4.0
5cb3nWdZohhqQpddcwtZsQbGam93,1334,5.0
5cb3nWdZohhqQpddcwtZsQbGam93,1344,5.0
5cb3nWdZohhqQpddcwtZsQbGam93,1356,4.0
5cb3nWdZohhqQpddcwtZsQbGam93,1371,4.0
5cb3nWdZohhqQpddcwtZsQbGam93,1372,3.0
5cb3nWdZohhqQpddcwtZsQbGam93,1374,4.0
5cb3nWdZohhqQpddcwtZsQbGam93,1376,3.0
5cb3nWdZohhqQpddcwtZsQbGam93,1377,3.0
5cb3nWdZohhqQpddcwtZsQbGam93,1380,5.0
5cb3nWdZohhqQpddcwtZsQbGam93,1387,5.0
5cb3nWdZohhqQpddcwtZsQbGam93,1388,4.0
5cb3nWdZohhqQpddcwtZsQbGam93,1396,5.0
5cb3nWdZohhqQpddcwtZsQbGam93,1544,3.0
5cb3nWdZohhqQpddcwtZsQbGam93,1580,5.0
5cb3nWdZohhqQpddcwtZsQbGam93,1663,4.0
5cb3nWdZohhqQpddcwtZsQbGam93,1674,5.0
5cb3nWdZohhqQpddcwtZsQbGam93,1805,1.0
5cb3nWdZohhqQpddcwtZsQbGam93,1858,5.0
5cb3nWdZohhqQpddcwtZsQbGam93,1917,4.0
5cb3nWdZohhqQpddcwtZsQbGam93,1918,2.0
5cb3nWdZohhqQpddcwtZsQbGam93,1953,5.0
5cb3nWdZohhqQpddcwtZsQbGam93,1954,5.0
5cb3nWdZohhqQpddcwtZsQbGam93,1961,5.0
5cb3nWdZohhqQpddcwtZsQbGam93,1967,3.0
5cb3nWdZohhqQpddcwtZsQbGam93,1968,5.0
5cb3nWdZohhqQpddcwtZsQbGam93,1994,5.0
5cb3nWdZohhqQpddcwtZsQbGam93,2000,5.0
5cb3nWdZohhqQpddcwtZsQbGam93,2002,3.0
5cb3nWdZohhqQpddcwtZsQbGam93,2003,2.0
5cb3nWdZohhqQpddcwtZsQbGam93,2005,5.0
5cb3nWdZohhqQpddcwtZsQbGam93,2014,4.0
5cb3nWdZohhqQpddcwtZsQbGam93,2018,5.0
5cb3nWdZohhqQpddcwtZsQbGam93,2020,4.0
5cb3nWdZohhqQpddcwtZsQbGam93,2021,4.0
5cb3nWdZohhqQpddcwtZsQbGam93,2033,4.0
5cb3nWdZohhqQpddcwtZsQbGam93,2034,4.0
5cb3nWdZohhqQpddcwtZsQbGam93,2046,5.0
5cb3nWdZohhqQpddcwtZsQbGam93,2054,3.0
5cb3nWdZohhqQpddcwtZsQbGam93,2064,5.0
5cb3nWdZohhqQpddcwtZsQbGam93,2078,5.0
5cb3nWdZohhqQpddcwtZsQbGam93,2080,5.0
5cb3nWdZohhqQpddcwtZsQbGam93,2081,4.0
5cb3nWdZohhqQpddcwtZsQbGam93,2085,5.0
5cb3nWdZohhqQpddcwtZsQbGam93,2086,5.0
5cb3nWdZohhqQpddcwtZsQbGam93,2087,5.0
5cb3nWdZohhqQpddcwtZsQbGam93,2091,5.0
5cb3nWdZohhqQpddcwtZsQbGam93,2094,4.0
5cb3nWdZohhqQpddcwtZsQbGam93,2096,5.0
5cb3nWdZohhqQpddcwtZsQbGam93,2100,5.0
5cb3nWdZohhqQpddcwtZsQbGam93,2102,5.0
5cb3nWdZohhqQpddcwtZsQbGam93,2105,4.0
5cb3nWdZohhqQpddcwtZsQbGam93,2109,5.0
5cb3nWdZohhqQpddcwtZsQbGam93,2110,3.0
5cb3nWdZohhqQpddcwtZsQbGam93,2114,5.0
5cb3nWdZohhqQpddcwtZsQbGam93,2115,5.0
5cb3nWdZohhqQpddcwtZsQbGam93,2124,4.0
5cb3nWdZohhqQpddcwtZsQbGam93,2140,5.0
5cb3nWdZohhqQpddcwtZsQbGam93,2141,4.0
5cb3nWdZohhqQpddcwtZsQbGam93,2143,4.0
5cb3nWdZohhqQpddcwtZsQbGam93,2144,5.0
5cb3nWdZohhqQpddcwtZsQbGam93,2161,5.0
5cb3nWdZohhqQpddcwtZsQbGam93,2174,5.0
5cb3nWdZohhqQpddcwtZsQbGam93,2193,3.0
5cb3nWdZohhqQpddcwtZsQbGam93,2194,5.0
5cb3nWdZohhqQpddcwtZsQbGam93,2248,4.0
5cb3nWdZohhqQpddcwtZsQbGam93,2263,3.0
5cb3nWdZohhqQpddcwtZsQbGam93,2268,5.0
5cb3nWdZohhqQpddcwtZsQbGam93,2289,5.0
5cb3nWdZohhqQpddcwtZsQbGam93,2348,4.0
5cb3nWdZohhqQpddcwtZsQbGam93,2371,4.0
5cb3nWdZohhqQpddcwtZsQbGam93,2403,4.0
5cb3nWdZohhqQpddcwtZsQbGam93,2406,5.0
5cb3nWdZohhqQpddcwtZsQbGam93,2409,4.0
5cb3nWdZohhqQpddcwtZsQbGam93,2454,5.0
5cb3nWdZohhqQpddcwtZsQbGam93,2467,5.0
5cb3nWdZohhqQpddcwtZsQbGam93,2551,4.0
5cb3nWdZohhqQpddcwtZsQbGam93,2616,1.0
5cb3nWdZohhqQpddcwtZsQbGam93,2628,5.0
5cb3nWdZohhqQpddcwtZsQbGam93,2640,5.0
5cb3nWdZohhqQpddcwtZsQbGam93,2659,3.0
5cb3nWdZohhqQpddcwtZsQbGam93,2683,4.0
5cb3nWdZohhqQpddcwtZsQbGam93,2699,4.0
5cb3nWdZohhqQpddcwtZsQbGam93,2716,5.0
5cb3nWdZohhqQpddcwtZsQbGam93,2723,5.0
5cb3nWdZohhqQpddcwtZsQbGam93,2734,4.0
5cb3nWdZohhqQpddcwtZsQbGam93,2770,1.0
5cb3nWdZohhqQpddcwtZsQbGam93,2788,5.0
5cb3nWdZohhqQpddcwtZsQbGam93,2791,5.0
5cb3nWdZohhqQpddcwtZsQbGam93,2795,4.0
5cb3nWdZohhqQpddcwtZsQbGam93,2797,5.0
5cb3nWdZohhqQpddcwtZsQbGam93,2804,5.0
5cb3nWdZohhqQpddcwtZsQbGam93,2822,3.0
5cb3nWdZohhqQpddcwtZsQbGam93,2867,3.0
5cb3nWdZohhqQpddcwtZsQbGam93,2872,5.0
5cb3nWdZohhqQpddcwtZsQbGam93,2877,5.0
5cb3nWdZohhqQpddcwtZsQbGam93,2902,2.0
5cb3nWdZohhqQpddcwtZsQbGam93,2903,1.0
5cb3nWdZohhqQpddcwtZsQbGam93,2916,4.0
5cb3nWdZohhqQpddcwtZsQbGam93,2918,5.0
5cb3nWdZohhqQpddcwtZsQbGam93,2968,5.0
5cb3nWdZohhqQpddcwtZsQbGam93,2986,3.0
5cb3nWdZohhqQpddcwtZsQbGam93,2987,5.0
5cb3nWdZohhqQpddcwtZsQbGam93,2991,5.0
5cb3nWdZohhqQpddcwtZsQbGam93,3016,3.0
5cb3nWdZohhqQpddcwtZsQbGam93,3034,5.0
5cb3nWdZohhqQpddcwtZsQbGam93,3039,4.0
5cb3nWdZohhqQpddcwtZsQbGam93,3040,5.0
5cb3nWdZohhqQpddcwtZsQbGam93,3060,5.0
5cb3nWdZohhqQpddcwtZsQbGam93,3071,4.0
5cb3nWdZohhqQpddcwtZsQbGam93,3101,4.0
5cb3nWdZohhqQpddcwtZsQbGam93,3104,4.0
5cb3nWdZohhqQpddcwtZsQbGam93,3108,5.0
5cb3nWdZohhqQpddcwtZsQbGam93,3169,4.0
5cb3nWdZohhqQpddcwtZsQbGam93,3208,2.0
5cb3nWdZohhqQpddcwtZsQbGam93,3210,4.0
5cb3nWdZohhqQpddcwtZsQbGam93,3251,5.0
5cb3nWdZohhqQpddcwtZsQbGam93,3255,4.0
5cb3nWdZohhqQpddcwtZsQbGam93,3263,3.0
5cb3nWdZohhqQpddcwtZsQbGam93,3265,5.0
5cb3nWdZohhqQpddcwtZsQbGam93,4006,2.0
wgY16bKpNCgVovQRpjHd0P9cOL52,3,4.0
wgY16bKpNCgVovQRpjHd0P9cOL52,39,4.0
wgY16bKpNCgVovQRpjHd0P9cOL52,104,4.0
wgY16bKpNCgVovQRpjHd0P9cOL52,141,4.0
wgY16bKpNCgVovQRpjHd0P9cOL52,150,4.0
wgY16bKpNCgVovQRpjHd0P9cOL52,231,3.5
wgY16bKpNCgVovQRpjHd0P9cOL52,277,4.5
wgY16bKpNCgVovQRpjHd0P9cOL52,344,3.5
wgY16bKpNCgVovQRpjHd0P9cOL52,356,4.0
wgY16bKpNCgVovQRpjHd0P9cOL52,364,4.0
wgY16bKpNCgVovQRpjHd0P9cOL52,367,4.0
wgY16bKpNCgVovQRpjHd0P9cOL52,377,4.0
wgY16bKpNCgVovQRpjHd0P9cOL52,440,4.0
wgY16bKpNCgVovQRpjHd0P9cOL52,500,4.5
wgY16bKpNCgVovQRpjHd0P9cOL52,586,4.0
wgY16bKpNCgVovQRpjHd0P9cOL52,588,3.5
wgY16bKpNCgVovQRpjHd0P9cOL52,595,4.0
wgY16bKpNCgVovQRpjHd0P9cOL52,597,5.0
wgY16bKpNCgVovQRpjHd0P9cOL52,788,3.5
wgY16bKpNCgVovQRpjHd0P9cOL52,858,2.5
wgY16bKpNCgVovQRpjHd0P9cOL52,903,3.5
wgY16bKpNCgVovQRpjHd0P9cOL52,919,4.0
wgY16bKpNCgVovQRpjHd0P9cOL52,1022,4.0
wgY16bKpNCgVovQRpjHd0P9cOL52,1035,5.0
wgY16bKpNCgVovQRpjHd0P9cOL52,1193,3.0
wgY16bKpNCgVovQRpjHd0P9cOL52,1221,2.5
wgY16bKpNCgVovQRpjHd0P9cOL52,1247,4.0
wgY16bKpNCgVovQRpjHd0P9cOL52,1307,4.0
wgY16bKpNCgVovQRpjHd0P9cOL52,1380,5.0
wgY16bKpNCgVovQRpjHd0P9cOL52,1393,3.5
wgY16bKpNCgVovQRpjHd0P9cOL52,1485,4.5
wgY16bKpNCgVovQRpjHd0P9cOL52,1544,3.5
wgY16bKpNCgVovQRpjHd0P9cOL52,1682,4.0
wgY16bKpNCgVovQRpjHd0P9cOL52,1721,4.0
wgY16bKpNCgVovQRpjHd0P9cOL52,1777,4.0
wgY16bKpNCgVovQRpjHd0P9cOL52,1784,4.5
wgY16bKpNCgVovQRpjHd0P9cOL52,1923,4.5
wgY16bKpNCgVovQRpjHd0P9cOL52,1961,4.0
wgY16bKpNCgVovQRpjHd0P9cOL52,1968,4.0
wgY16bKpNCgVovQRpjHd0P9cOL52,1997,3.5
wgY16bKpNCgVovQRpjHd0P9cOL52,2023,1.5
wgY16bKpNCgVovQRpjHd0P9cOL52,2081,5.0
wgY16bKpNCgVovQRpjHd0P9cOL52,2273,4.0
wgY16bKpNCgVovQRpjHd0P9cOL52,2294,4.0
wgY16bKpNCgVovQRpjHd0P9cOL52,2355,3.5
wgY16bKpNCgVovQRpjHd0P9cOL52,2424,4.0
wgY16bKpNCgVovQRpjHd0P9cOL52,2502,3.5
wgY16bKpNCgVovQRpjHd0P9cOL52,2683,4.0
wgY16bKpNCgVovQRpjHd0P9cOL52,2694,4.5
wgY16bKpNCgVovQRpjHd0P9cOL52,2706,4.0
wgY16bKpNCgVovQRpjHd0P9cOL52,2762,3.5
wgY16bKpNCgVovQRpjHd0P9cOL52,2770,3.5
wgY16bKpNCgVovQRpjHd0P9cOL52,2918,3.5
wgY16bKpNCgVovQRpjHd0P9cOL52,2997,3.5
wgY16bKpNCgVovQRpjHd0P9cOL52,3114,3.5
wgY16bKpNCgVovQRpjHd0P9cOL52,3176,3.5
wgY16bKpNCgVovQRpjHd0P9cOL52,3408,4.0
wgY16bKpNCgVovQRpjHd0P9cOL52,3753,3.5
wgY16bKpNCgVovQRpjHd0P9cOL52,3897,4.5
wgY16bKpNCgVovQRpjHd0P9cOL52,3948,3.5
wgY16bKpNCgVovQRpjHd0P9cOL52,4014,4.0
wgY16bKpNCgVovQRpjHd0P9cOL52,4018,4.0
wgY16bKpNCgVovQRpjHd0P9cOL52,4022,3.5
wgY16bKpNCgVovQRpjHd0P9cOL52,4025,4.5
wgY16bKpNCgVovQRpjHd0P9cOL52,4306,3.5
wgY16bKpNCgVovQRpjHd0P9cOL52,4308,3.5
wgY16bKpNCgVovQRpjHd0P9cOL52,4447,4.5
wgY16bKpNCgVovQRpjHd0P9cOL52,4718,3.5
wgY16bKpNCgVovQRpjHd0P9cOL52,4963,3.0
wgY16bKpNCgVovQRpjHd0P9cOL52,4995,4.5
wgY16bKpNCgVovQRpjHd0P9cOL52,5266,3.5
wgY16bKpNCgVovQRpjHd0P9cOL52,5299,4.5
wgY16bKpNCgVovQRpjHd0P9cOL52,5349,4.5
wgY16bKpNCgVovQRpjHd0P9cOL52,5464,4.0
wgY16bKpNCgVovQRpjHd0P9cOL52,5669,3.5
wgY16bKpNCgVovQRpjHd0P9cOL52,5679,4.5
wgY16bKpNCgVovQRpjHd0P9cOL52,5816,3.0
wgY16bKpNCgVovQRpjHd0P9cOL52,5995,4.0
wgY16bKpNCgVovQRpjHd0P9cOL52,6218,3.5
wgY16bKpNCgVovQRpjHd0P9cOL52,6373,4.0
wgY16bKpNCgVovQRpjHd0P9cOL52,6377,4.0
wgY16bKpNCgVovQRpjHd0P9cOL52,6502,4.0
wgY16bKpNCgVovQRpjHd0P9cOL52,6711,2.5
wgY16bKpNCgVovQRpjHd0P9cOL52,6942,4.0
wgY16bKpNCgVovQRpjHd0P9cOL52,8376,4.0
